alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
-3.25,-0.1970636397600174,0.005385334137827158,-0.038759827613830566,-1.2445539236068726,True,False,3.4371561241641757e-07,
-3.0,-0.16757039725780487,0.0053063053637743,-0.03902360796928406,-1.101022481918335,True,False,2.885302876620699e-07,
-2.75,-0.1380622386932373,0.005228077527135611,-0.03929636627435684,-0.9715293645858765,True,False,3.550975122834643e-07,
-2.5,-0.10849816352128983,0.005132155958563089,-0.039584990590810776,-0.8557292819023132,True,False,2.350553131691413e-06,
-2.25,-0.07904546707868576,0.0050347172655165195,-0.03987254574894905,-0.7507565021514893,True,False,1.4653735888714436e-05,
-2.0,-0.049532972276210785,0.004908196162432432,-0.0401853546500206,-0.6534179449081421,True,False,3.872177387620468e-07,
-1.75,-0.02006962150335312,0.0047467369586229324,-0.04051997512578964,-0.5677029490470886,True,False,1.5649584383936599e-06,
-1.5,0.009188521653413773,0.004513665102422237,-0.040894124656915665,-0.49213168025016785,True,False,7.092092710081488e-05,
-1.25,0.038635481148958206,0.0042629181407392025,-0.04130817949771881,-0.4220874309539795,True,False,1.023463028104743e-06,
-1.0,0.06812293082475662,0.004088260233402252,-0.04169504716992378,-0.42621856927871704,True,False,1.4786188557991409e-06,
-0.75,0.09770228713750839,0.003939345013350248,-0.042080629616975784,-0.44171467423439026,True,False,7.381418072327506e-07,
-0.5,0.1274099051952362,0.0038692632224410772,-0.04242721572518349,-0.457633376121521,True,False,1.5007015008450253e-07,
-0.25,0.157004714012146,0.0037863668985664845,-0.04278162494301796,-0.47375330328941345,True,False,1.1577454870348447e-06,
0.0,0.18643777072429657,0.0037458862643688917,-0.043104104697704315,-0.4898332357406616,True,False,2.3739632126762444e-07,
0.25,0.21542686223983765,0.0037802152801305056,-0.043365415185689926,-0.5062220096588135,True,False,4.727554915007204e-05,
0.5,0.24424798786640167,0.0038714727852493525,-0.04358980059623718,-0.5225650072097778,True,False,7.857471064198762e-05,
0.75,0.27342572808265686,0.0039152828976511955,-0.04385726526379585,-0.5397239923477173,True,False,3.7034213164588436e-05,
1.0,,,,,False,False,0.0019225560827180743,did not converge within the iteration budget (final RMS residual 0.00192)
1.25,0.33116739988327026,0.004199710208922625,-0.04425396770238876,-0.5740803480148315,True,False,2.356985788765087e-07,
1.5,0.35957634449005127,0.004417611751705408,-0.04439111799001694,-0.6072444915771484,True,False,2.2331285435939208e-05,
1.75,0.3873855769634247,0.004720897879451513,-0.04445870593190193,-0.6825081706047058,True,False,6.924914259798243e-07,
2.0,0.4155426323413849,0.004965387284755707,-0.04456203430891037,-0.7669431567192078,True,False,3.642380397650413e-05,
2.25,0.44336363673210144,0.005267237313091755,-0.04460775479674339,-0.8582114577293396,True,False,1.9612714822869748e-05,
2.5,0.4716583788394928,0.00548146665096283,-0.04471088945865631,-0.9570728540420532,True,False,7.843652269912127e-07,
2.75,,,,,False,False,0.0022355960682034492,did not converge within the iteration budget (final RMS residual 0.00224)
3.0,0.5285280346870422,0.005870796740055084,-0.04491208866238594,-1.1812710762023926,True,False,1.1470096978882793e-06,
3.25,0.5572662353515625,0.006006970070302486,-0.04504937678575516,-1.3021659851074219,True,False,1.4675829334009904e-05,
3.5,0.5859756469726562,0.006152367684990168,-0.04516896232962608,-1.4386926889419556,True,False,1.4913314316800097e-07,
3.75,0.6147010326385498,0.006288012024015188,-0.04528980329632759,-1.5793194770812988,True,False,4.7960569645510986e-05,
4.0,0.6435642242431641,0.00639827735722065,-0.045427318662405014,-1.7246242761611938,True,False,4.589655509334989e-05,
4.25,0.6722721457481384,0.006534935906529427,-0.04552833363413811,-1.885151743888855,True,False,1.6498101729212067e-07,
4.5,0.7009369730949402,0.00666285352781415,-0.04563050717115402,-2.0540006160736084,True,False,2.0244895495125093e-05,
4.75,0.7296926975250244,0.006781610660254955,-0.045731738209724426,-2.2280492782592773,True,False,2.0223429601173848e-05,
5.0,0.7583183646202087,0.006914767902344465,-0.045810766518116,-2.406970977783203,True,False,7.163635018514469e-05,
5.25,0.7868295311927795,0.00705309072509408,-0.04586927965283394,-2.6031343936920166,True,False,8.020205314096529e-06,
5.5,0.8154661655426025,0.007178101688623428,-0.04593738913536072,-2.8112435340881348,True,False,2.1971369278617203e-05,
5.75,0.8437789678573608,0.007333460263907909,-0.04595692455768585,-3.023442029953003,True,False,6.622455111937597e-05,
6.0,0.8722031712532043,0.007474204059690237,-0.04597973823547363,-3.2417752742767334,True,False,1.1170511271529904e-07,
6.25,0.9006449580192566,0.007608957123011351,-0.04600472375750542,-3.4676053524017334,True,False,2.6712328349276504e-07,
6.5,0.9287152886390686,0.007778181694447994,-0.04597072675824165,-3.7038495540618896,True,False,2.8311056667007506e-05,
6.75,0.9567144513130188,0.007959035225212574,-0.045903898775577545,-3.9588334560394287,True,False,2.252228341603768e-06,
7.0,0.9849739670753479,0.00809547584503889,-0.045887961983680725,-4.224745750427246,True,False,4.50390471087303e-05,
7.25,1.0130202770233154,0.0082579730078578,-0.045824430882930756,-4.496777057647705,True,False,3.47016284649726e-05,
7.5,1.0407663583755493,0.008441377431154251,-0.04571658745408058,-4.774010181427002,True,False,1.134105241362704e-05,
7.75,1.0682388544082642,0.008655811659991741,-0.04554546996951103,-5.0551934242248535,True,False,1.0761799558167695e-06,
8.0,1.0958138704299927,0.008846617303788662,-0.04538924992084503,-5.343878269195557,True,False,1.3374983609537594e-06,
8.25,,,,,False,False,0.0033453141804784536,did not converge within the iteration budget (final RMS residual 0.00335)
8.5,1.1509909629821777,0.009207481518387794,-0.04506932944059372,-5.949760437011719,True,False,1.7600867067812942e-05,
8.75,1.1781744956970215,0.009419414214789867,-0.04483601823449135,-6.2607269287109375,True,False,1.59964183694683e-05,
9.0,1.2049729824066162,0.009660152718424797,-0.04453543573617935,-6.5757880210876465,True,False,2.097790741117933e-07,
9.25,1.2314802408218384,0.009918979369103909,-0.044179584830999374,-6.89271879196167,True,False,1.6073502138169715e-06,
9.5,1.2577531337738037,0.010192916728556156,-0.04377245157957077,-7.211521148681641,True,False,5.029618250773638e-07,
9.75,1.2844828367233276,0.010410193353891373,-0.043442800641059875,-7.5518341064453125,True,False,1.0649046089383774e-06,
10.0,1.3109409809112549,0.010640502907335758,-0.04306204617023468,-7.9181036949157715,True,False,9.285107438472551e-08,
10.25,1.3371134996414185,0.010884386487305164,-0.042629435658454895,-8.293540000915527,True,False,5.7093337090918794e-05,
10.5,1.3629143238067627,0.011147645302116871,-0.04213087260723114,-8.67451286315918,True,False,6.076841714275361e-07,
10.75,1.3882747888565063,0.011433064937591553,-0.04155606031417847,-9.060457229614258,True,False,7.141722016967833e-05,
11.0,1.4131124019622803,0.011742903850972652,-0.040891580283641815,-9.450408935546875,True,False,1.2860882634413429e-06,
11.25,1.4373259544372559,0.012078942731022835,-0.0401180163025856,-9.842387199401855,True,False,1.5480803483569616e-07,
11.5,1.4607523679733276,0.012445506639778614,-0.039205536246299744,-10.233414649963379,True,False,1.1605437975958921e-05,
11.75,1.482964277267456,0.012847114354372025,-0.03807425871491432,-10.617465019226074,True,False,4.3956362787866965e-05,
12.0,1.5034984350204468,0.013138416223227978,-0.03654225915670395,-11.006112098693848,True,False,5.823133619742293e-07,
12.25,1.525186538696289,0.01343858614563942,-0.03527432307600975,-11.442201614379883,True,False,8.473385605611838e-06,
12.5,1.5478633642196655,0.013818653300404549,-0.03426411375403404,-11.92171859741211,True,False,1.354373239337292e-06,
12.75,1.569862723350525,0.014213591814041138,-0.033147718757390976,-12.405478477478027,True,False,5.445403985504527e-06,
13.0,1.5909686088562012,0.014631119556725025,-0.03189309686422348,-12.890368461608887,True,False,8.186687949773841e-08,
13.25,1.6109869480133057,0.015073997899889946,-0.03047221340239048,-13.373714447021484,True,False,3.207802137694671e-06,
13.5,1.6290674209594727,0.015536313876509666,-0.028728682547807693,-13.846414566040039,True,False,1.94983181245334e-06,
13.75,1.640464186668396,0.01599344052374363,-0.025746863335371017,-14.257473945617676,True,False,1.0172599331781385e-06,
14.0,1.6506685018539429,0.01650788076221943,-0.02272592857480049,-14.661154747009277,True,False,1.3239285863164696e-06,
14.25,1.6613863706588745,0.017093168571591377,-0.020004624500870705,-15.075212478637695,True,False,8.515627268934622e-05,
14.5,1.6721552610397339,0.01775282807648182,-0.017483539879322052,-15.494839668273926,True,False,3.1677204788138624e-06,
14.75,1.6825412511825562,0.018494941294193268,-0.015088475309312344,-15.914918899536133,True,False,3.2113759971252875e-06,
15.0,1.692526936531067,0.019321005791425705,-0.012812656350433826,-16.33492088317871,True,False,2.8065462629456306e-06,
15.25,1.7020208835601807,0.020237397402524948,-0.010646098293364048,-16.753280639648438,True,False,3.919069058611058e-06,
15.5,1.7107256650924683,0.021262207999825478,-0.008565472438931465,-17.165489196777344,True,False,6.055219728295924e-06,
15.75,1.7184791564941406,0.022403445094823837,-0.006569419056177139,-17.568653106689453,True,False,3.2347220439987723e-06,
16.0,1.7255117893218994,0.023668529465794563,-0.004691395442932844,-17.96500015258789,True,False,4.600792635756079e-06,
16.25,1.7315837144851685,0.025065787136554718,-0.002925518434494734,-18.35074234008789,True,False,8.872855687513947e-06,
16.5,1.7378774881362915,0.026519736275076866,-0.0013616366777569056,-18.745738983154297,True,False,1.2098042134311981e-05,
16.75,1.7453162670135498,0.027944043278694153,-3.147929237456992e-05,-19.165632247924805,True,False,1.3431438674160745e-05,
17.0,1.7521510124206543,0.029483817517757416,0.00117225490976125,-19.58096694946289,True,False,1.1414250366215128e-05,
17.25,1.7583274841308594,0.0311429500579834,0.0022453702986240387,-19.990436553955078,True,False,2.35634324781131e-05,
17.5,1.7636876106262207,0.03292936459183693,0.0031859606970101595,-20.391143798828125,True,False,1.437142418581061e-05,
17.75,1.7682591676712036,0.034862592816352844,0.0039802235551178455,-20.799036026000977,True,False,3.8384925574064255e-05,
18.0,1.7716230154037476,0.03697214648127556,0.004618689883500338,-21.19662857055664,True,False,8.470905595459044e-05,
18.25,1.7738178968429565,0.03927543759346008,0.0050810850225389,-21.577322006225586,True,False,1.3530563592212275e-05,
18.5,1.7752538919448853,0.041767001152038574,0.005347448401153088,-21.94668197631836,True,False,9.902945021167397e-05,
18.75,1.77581787109375,0.044446155428886414,0.005408264230936766,-22.302026748657227,True,False,7.607250154251233e-05,
19.0,1.7754703760147095,0.04733867570757866,0.005248573608696461,-22.641813278198242,True,False,5.112597136758268e-05,
19.25,1.7734543085098267,0.05055055767297745,0.004813456907868385,-22.9515380859375,True,False,1.6913061699597165e-05,
19.5,1.769884705543518,0.05406375601887703,0.004086864180862904,-23.23154067993164,True,False,9.572884664521553e-06,
19.75,1.7654742002487183,0.05782979726791382,0.003090348793193698,-23.49321937561035,True,False,5.5056243581930175e-06,
20.0,1.7592655420303345,0.061987586319446564,0.001738411490805447,-23.71745491027832,True,False,2.6632162189343944e-05,
20.25,1.750756859779358,0.06659946590662003,-3.339132308610715e-05,-23.892486572265625,True,False,5.484884241013788e-05,
20.5,1.741184949874878,0.07155665755271912,-0.0021508531644940376,-24.039588928222656,True,False,9.918271098285913e-05,
20.75,1.7284705638885498,0.07717635482549667,-0.004844009876251221,-24.115236282348633,True,False,1.8442930013407022e-05,
21.0,1.713301658630371,0.0833682119846344,-0.008076301775872707,-24.129262924194336,True,False,7.969303987920284e-05,
21.25,1.6960179805755615,0.09015487879514694,-0.011858275160193443,-24.084152221679688,True,False,8.598572458140552e-05,
21.5,1.6750242710113525,0.09778718650341034,-0.016410669311881065,-23.94133186340332,True,False,5.64366600883659e-05,
21.75,1.6496238708496094,0.10648737847805023,-0.021897226572036743,-23.67655372619629,True,False,3.420142093091272e-05,
22.0,1.6207183599472046,0.1160900816321373,-0.028242217376828194,-23.298858642578125,True,False,1.0553849278949201e-05,
22.25,1.5836273431777954,0.12755972146987915,-0.03618518263101578,-22.682842254638672,True,False,1.0403603482700419e-05,
22.5,1.5322662591934204,0.14215898513793945,-0.046747155487537384,-21.643680572509766,True,False,9.570040128892288e-05,
22.75,,,,,False,False,0.030821749940514565,did not converge within the iteration budget (final RMS residual 0.0308)
23.0,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
23.25,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
23.5,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
23.75,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
24.0,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
24.25,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
24.5,,,,,False,True,0.030821749940514565,boundary-layer Newton solve diverged (NaN) mid-iteration
