x,y,cp
1.0,1.8000000636675395e-05,0.19846367835998535
0.9920395612716675,0.0008598933927714825,0.17665667831897736
0.9806892275810242,0.00214264914393425,0.15515820682048798
0.9675250053405762,0.0037348917685449123,0.1320286989212036
0.9533609747886658,0.005555389914661646,0.10851512849330902
0.9387428760528564,0.007528613321483135,0.08536633104085922
0.9239122271537781,0.009609290398657322,0.06263253837823868
0.9089712500572205,0.011768673546612263,0.04022104665637016
0.893951952457428,0.01398872584104538,0.01802210882306099
0.8788773417472839,0.01625361666083336,-0.0039448062889277935
0.8637534379959106,0.01855248026549816,-0.025833699852228165
0.8485913872718811,0.020873362198472023,-0.04745618626475334
0.8333987593650818,0.023208366706967354,-0.06907464563846588
0.818192183971405,0.025546912103891373,-0.09045866876840591
0.8030003905296326,0.02787964604794979,-0.11186721175909042
0.7878279685974121,0.030199412256479263,-0.1330789029598236
0.7726713418960571,0.032503172755241394,-0.15437541902065277
0.7575363516807556,0.034785836935043335,-0.17587096989154816
0.7424226403236389,0.037041615694761276,-0.19734451174736023
0.727321445941925,0.039267946034669876,-0.21891683340072632
0.712238609790802,0.04146100580692291,-0.24090972542762756
0.6971774697303772,0.043614644557237625,-0.2630884647369385
0.6821345090866089,0.0457242876291275,-0.28543803095817566
0.6671097278594971,0.04778546467423439,-0.30806654691696167
0.6521066427230835,0.04979255422949791,-0.3309471011161804
0.6371228098869324,0.05174018442630768,-0.3539246916770935
0.6221595406532288,0.053623493760824203,-0.3771994113922119
0.6072205305099487,0.055435746908187866,-0.40054360032081604
0.592302680015564,0.05717123672366142,-0.42381802201271057
0.5774059295654297,0.05882462486624718,-0.4470866918563843
0.5625318884849548,0.06038980558514595,-0.4702133238315582
0.5476803183555603,0.0618608295917511,-0.4930594563484192
0.5328502655029297,0.0632319375872612,-0.515487015247345
0.5180401802062988,0.06449776887893677,-0.5373698472976685
0.5032495856285095,0.0656532347202301,-0.5586628913879395
0.4884793162345886,0.0666930079460144,-0.5791758894920349
0.47372376918792725,0.06761248409748077,-0.5985841751098633
0.4589816927909851,0.06840872764587402,-0.617270827293396
0.44425827264785767,0.06907713413238525,-0.6349644064903259
0.42954882979393005,0.06961338222026825,-0.6512171626091003
0.41484856605529785,0.07001512497663498,-0.6661732792854309
0.40015649795532227,0.07028034329414368,-0.6798441410064697
0.3854714632034302,0.0704074278473854,-0.6922742128372192
0.37079575657844543,0.07039488106966019,-0.7035681009292603
0.35612747073173523,0.07024063169956207,-0.7132822871208191
0.34146037697792053,0.06994456052780151,-0.7217493057250977
0.32680022716522217,0.06950709223747253,-0.7293770909309387
0.3121455907821655,0.06892688572406769,-0.7355315685272217
0.2974923253059387,0.06820499151945114,-0.7408915162086487
0.2828464210033417,0.06734222173690796,-0.7455983757972717
0.2682080864906311,0.0663384422659874,-0.749534547328949
0.25357839465141296,0.06519430875778198,-0.7530559301376343
0.23895984888076782,0.06391026824712753,-0.756281852722168
0.22435688972473145,0.06248720362782478,-0.7598184943199158
0.2097802758216858,0.06092476844787598,-0.7637134790420532
0.19523300230503082,0.05922074243426323,-0.7678079605102539
0.18072111904621124,0.05737406760454178,-0.7728449106216431
0.16626009345054626,0.05538328364491463,-0.779408872127533
0.15186484158039093,0.05324395373463631,-0.7873800992965698
0.1375536471605301,0.050951581448316574,-0.79769366979599
0.12335728108882904,0.048500366508960724,-0.8108587265014648
0.10931305587291718,0.04588250443339348,-0.8272730708122253
0.09548496454954147,0.043093521147966385,-0.848882257938385
0.08198024332523346,0.04013170301914215,-0.8756526112556458
0.06897284090518951,0.037009336054325104,-0.9079372882843018
0.05674554780125618,0.0337686762213707,-0.9493313431739807
0.04568236321210861,0.030500594526529312,-1.028106451034546
0.03615270182490349,0.02732892520725727,-1.0968714952468872
0.028304437175393105,0.024365771561861038,-1.1709465980529785
0.022019071504473686,0.021656397730112076,-1.245908260345459
0.017020899802446365,0.019187146797776222,-1.317786693572998
0.01302671991288662,0.016913091763854027,-1.3786135911941528
0.009808632545173168,0.014785957522690296,-1.4208918809890747
0.007203166373074055,0.01276454422622919,-1.4334001541137695
0.005093896761536598,0.010812928900122643,-1.4004032611846924
0.0034072722773998976,0.008909274823963642,-1.3077185153961182
0.0020987181924283504,0.007044863421469927,-1.1427310705184937
0.0011355275055393577,0.0052065239287912846,-0.8580337762832642
0.0004783529439009726,0.0034054808784276247,-0.5253366231918335
9.935202251654118e-05,0.0016847460065037012,-0.2176876962184906
-1.231332021234266e-06,4.123991675442085e-05,0.11488624662160873
0.00020572234643623233,-0.0016030987026169896,0.47374647855758667
0.0007929329294711351,-0.003275891998782754,0.787807047367096
0.0017834625905379653,-0.004931475035846233,0.9610795378684998
0.0031198537908494473,-0.006555418949574232,1.009682059288025
0.004809272941201925,-0.008166559971868992,0.9906163811683655
0.006884320173412561,-0.009784432128071785,0.9355500936508179
0.009399458765983582,-0.011432541534304619,0.862850546836853
0.012453668750822544,-0.01313578151166439,0.7819357514381409
0.016192520037293434,-0.014921843074262142,0.6992454528808594
0.020818831399083138,-0.016820132732391357,0.6167128086090088
0.026602821424603462,-0.018853144720196724,0.5379032492637634
0.03385373577475548,-0.021028324961662292,0.4645899534225464
0.04281093552708626,-0.023317059502005577,0.39926666021347046
0.053489502519369125,-0.025647882372140884,0.34358489513397217
0.06561814248561859,-0.027934711426496506,0.2972886562347412
0.07878601551055908,-0.030115965753793716,0.2588309347629547
0.09261837601661682,-0.032168205827474594,0.2256765514612198
0.10685659945011139,-0.03408999368548393,0.19645442068576813
0.12133995443582535,-0.035890623927116394,0.16959545016288757
0.13596586883068085,-0.0375770628452301,0.144539475440979
0.1506742388010025,-0.039154406636953354,0.1208387017250061
0.16542592644691467,-0.04062413051724434,0.09839869290590286
0.18020160496234894,-0.04198615625500679,0.07731200754642487
0.19498786330223083,-0.04323999211192131,0.05736396834254265
0.20977745950222015,-0.04438326135277748,0.03885647654533386
0.22456948459148407,-0.04541502892971039,0.021592427045106888
0.23935867846012115,-0.0463329441845417,0.005708049982786179
0.2541489601135254,-0.047135431319475174,-0.008657067082822323
0.2689419686794281,-0.04782216250896454,-0.02167237550020218
0.2837347984313965,-0.04839237779378891,-0.03340805321931839
0.2985290586948395,-0.048844773322343826,-0.04359562695026398
0.3133302330970764,-0.04917995259165764,-0.052381373941898346
0.32813721895217896,-0.04939889907836914,-0.05993835628032684
0.3429468870162964,-0.049501970410346985,-0.06626717001199722
0.35776278376579285,-0.049489282071590424,-0.07114791125059128
0.37258750200271606,-0.04936293512582779,-0.07493080943822861
0.3874134123325348,-0.04912398383021355,-0.07761918753385544
0.4022471010684967,-0.048772405833005905,-0.07879199832677841
0.41709229350090027,-0.04831157624721527,-0.07900591939687729
0.4319416880607605,-0.047743380069732666,-0.07815860956907272
