alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
-3.5,-0.27648109197616577,0.006384709384292364,0.0009441339643672109,-2.163569688796997,True,False,5.8426598116056994e-05,
-3.25,-0.24713586270809174,0.006325890310108662,0.0009738709777593613,-2.008497714996338,True,False,2.4053028027992696e-05,
-3.0,-0.21761983633041382,0.006267222575843334,0.0009731283062137663,-1.8569906949996948,True,False,1.650203955705365e-07,
-2.75,-0.18832454085350037,0.00620966637507081,0.000993026769720018,-1.7102675437927246,True,False,9.581133781466633e-05,
-2.5,-0.1588042825460434,0.00615960918366909,0.000971621775534004,-1.5691527128219604,True,False,1.9035111108678393e-05,
-2.25,-0.12941484153270721,0.006097271107137203,0.0009635885944589972,-1.4400453567504883,True,False,9.795875666895881e-05,
-2.0,-0.0999407023191452,0.006072293501347303,0.0009266459965147078,-1.3139265775680542,True,False,3.6841473161075555e-07,
-1.75,-0.07049311697483063,0.006006184034049511,0.0008955515804700553,-1.1924653053283691,True,False,3.2112399850348083e-08,
-1.5,-0.0409855917096138,0.0059739681892097,0.0008415113552473485,-1.0818102359771729,True,False,3.8894472709216643e-07,
-1.25,-0.011566459201276302,0.005941711366176605,0.0007914518937468529,-0.9742061495780945,True,False,1.2142780178692192e-05,
-1.0,0.017949698492884636,0.005887959152460098,0.0007268897606991231,-0.8693795800209045,True,False,1.932801865223155e-07,
-0.75,0.04745052754878998,0.005872133653610945,0.0006486951024271548,-0.7743688821792603,True,False,7.513594027841464e-05,
-0.5,0.07687495648860931,0.005833921022713184,0.0005792687297798693,-0.6829085350036621,True,False,7.519651990151033e-05,
-0.25,0.10638970881700516,0.005792092531919479,0.0004924201057292521,-0.6642833352088928,True,False,1.3362776485337235e-07,
0.0,0.13581539690494537,0.005783935077488422,0.00040483419434167445,-0.6923283934593201,True,False,4.2396089838803164e-07,
0.25,0.16532476246356964,0.005749951116740704,0.00030469149351119995,-0.7206389904022217,True,False,5.717047770303907e-06,
0.5,0.19475197792053223,0.005715361796319485,0.0002096570242429152,-0.7495905160903931,True,False,1.632565499676275e-06,
0.75,0.22405138611793518,0.00570322060957551,0.00012270014849491417,-0.7795783877372742,True,False,4.2979198042303324e-05,
1.0,0.25342482328414917,0.005647779442369938,2.6130725018447265e-05,-0.8098825216293335,True,False,1.7574872401837638e-07,
1.25,0.2826080620288849,0.005610661581158638,-5.374538523028605e-05,-0.8408913612365723,True,False,2.739278670560452e-07,
1.5,0.31161290407180786,0.0055502476170659065,-0.0001135498532676138,-0.8729353547096252,True,False,4.260948480805382e-05,
1.75,0.34027597308158875,0.005420532077550888,-0.00012894556857645512,-0.9049975275993347,True,False,1.4234316040528938e-05,
2.0,0.3653095066547394,0.004916367121040821,0.00036990875378251076,-0.935650646686554,True,False,6.110956860538863e-07,
2.25,0.392776221036911,0.004685839172452688,0.0005498679238371551,-0.9691300392150879,True,False,2.552999660565547e-07,
2.5,0.42059260606765747,0.004538781009614468,0.0006900224834680557,-1.0030999183654785,True,False,2.730723963395576e-06,
2.75,,,,,False,False,0.0008038473315536976,did not converge within the iteration budget (final RMS residual 0.000804)
3.0,0.47714000940322876,0.004374613519757986,0.0008662077598273754,-1.0764943361282349,True,False,1.7574740240888787e-07,
3.25,0.5056463479995728,0.004380560014396906,0.0009142754133790731,-1.1151422262191772,True,False,3.6009914765600115e-05,
3.5,0.5344670414924622,0.004364513326436281,0.0009302142425440252,-1.1552977561950684,True,False,3.712204943440156e-06,
3.75,0.5631455779075623,0.004424241371452808,0.0009482625173404813,-1.196868658065796,True,False,3.1607592632099113e-07,
4.0,0.5921180248260498,0.004456430207937956,0.0009327571024186909,-1.240326166152954,True,False,1.9246772353653796e-06,
4.25,0.6205421686172485,0.0045359074138104916,0.0010132503230124712,-1.2856301069259644,True,False,9.206532013195101e-06,
4.5,0.6491377353668213,0.00461087841540575,0.0010684649460017681,-1.3329672813415527,True,False,5.738140202993236e-07,
4.75,0.6783294677734375,0.004719586111605167,0.0009614018490538001,-1.3837008476257324,True,False,4.814274916498107e-07,
5.0,0.7069716453552246,0.00486045703291893,0.0009514382109045982,-1.4376091957092285,True,False,2.4427038169960724e-06,
5.25,0.7358613610267639,0.005002194549888372,0.0008849526639096439,-1.496909737586975,True,False,7.509406145800313e-07,
5.5,0.7649887204170227,0.005140261258929968,0.0007661960553377867,-1.5632203817367554,True,False,4.881805182321841e-08,
5.75,0.7936112284660339,0.005298068281263113,0.0007419021567329764,-1.6395087242126465,True,False,1.5418606835737592e-06,
6.0,0.8217496275901794,0.005472803488373756,0.0008171979570761323,-1.7270541191101074,True,False,2.9750715384579962e-06,
6.25,0.8499550223350525,0.005668644327670336,0.0008592145750299096,-1.825471043586731,True,False,5.140145376003602e-08,
6.5,0.8781711459159851,0.005887306295335293,0.0008768776897341013,-1.931012749671936,True,False,7.632968845427968e-06,
6.75,0.9061651825904846,0.0061033908277750015,0.0009427528129890561,-2.048337936401367,True,False,9.159809906122973e-07,
7.0,0.9333714246749878,0.006335179787129164,0.0011787299299612641,-2.169163942337036,True,False,2.108028525071859e-07,
7.25,0.9606661200523376,0.0065749469213187695,0.001385980169288814,-2.2992911338806152,True,False,3.7345216696849093e-07,
7.5,0.9878348708152771,0.006837206427007914,0.0015988645609468222,-2.4351160526275635,True,False,5.297489769873209e-05,
7.75,1.0152403116226196,0.007095717824995518,0.001753638032823801,-2.5806407928466797,True,False,2.324809202036704e-06,
8.0,1.042335867881775,0.007366154808551073,0.001968543976545334,-2.7334437370300293,True,False,2.757967422439833e-06,
8.25,1.069401741027832,0.007618987932801247,0.0022021953482180834,-2.8940038681030273,True,False,7.023039074738335e-07,
8.5,1.0959360599517822,0.0078522814437747,0.0025675108190625906,-3.0566956996917725,True,False,6.627227548960946e-07,
8.75,1.122765064239502,0.008115631528198719,0.002833924489095807,-3.223489999771118,True,False,1.87763107533101e-05,
9.0,1.1528898477554321,0.008394718170166016,0.0023357532918453217,-3.4147489070892334,True,False,7.614066998939961e-05,
9.25,1.1829776763916016,0.008688601665198803,0.0018330098828300834,-3.610440492630005,True,False,5.101651368022431e-08,
9.5,1.2129701375961304,0.008983311243355274,0.0013469039695337415,-3.815307140350342,True,False,5.465732897391717e-07,
9.75,1.2431824207305908,0.009237568825483322,0.000845700444187969,-4.033657550811768,True,False,2.4246026441687718e-05,
10.0,1.272908091545105,0.009540879167616367,0.00040829068166203797,-4.254757881164551,True,False,4.63219116397795e-08,
10.25,1.3027031421661377,0.00980914942920208,-1.9815093764918856e-05,-4.481875896453857,True,False,3.895653208019212e-05,
10.5,1.3320211172103882,0.010117705911397934,-0.0003798898833338171,-4.711594581604004,True,False,7.326847480726428e-06,
10.75,1.3612486124038696,0.010412539355456829,-0.000715998001396656,-4.950727939605713,True,False,2.1872001809697394e-07,
11.0,1.3900507688522339,0.0107408557087183,-0.0009912302484735847,-5.202363967895508,True,False,4.051164069096558e-06,
11.25,1.419034481048584,0.011031410656869411,-0.001278752344660461,-5.461380481719971,True,False,3.7720096770499367e-06,
11.5,1.4472520351409912,0.01138901337981224,-0.00146949989721179,-5.721766471862793,True,False,5.891304866167957e-08,
11.75,1.4756585359573364,0.01171272061765194,-0.0016731913201510906,-5.988940715789795,True,False,3.792759798670886e-06,
12.0,1.5038617849349976,0.012042833492159843,-0.001849703025072813,-6.261332988739014,True,False,3.151948476443067e-06,
12.25,1.5249595642089844,0.012395321391522884,-0.0005745910457335413,-6.504140377044678,True,False,7.547659333795309e-05,
12.5,1.5436686277389526,0.012742781080305576,0.0011900172103196383,-6.73882532119751,True,False,2.8251955882296897e-05,
12.75,1.5644605159759521,0.01305848453193903,0.0025293477810919285,-6.98958158493042,True,False,3.5673117508849828e-06,
13.0,1.5858416557312012,0.01342596672475338,0.003668504999950528,-7.259779930114746,True,False,8.662933396408334e-06,
13.25,1.6071290969848633,0.013855796307325363,0.00472967978566885,-7.534780502319336,True,False,2.547116935147642e-07,
13.5,1.6282354593276978,0.014309754595160484,0.0057699126191437244,-7.812798500061035,True,False,7.162967813201249e-05,
13.75,1.6498476266860962,0.01472429372370243,0.006716075818985701,-8.100104331970215,True,False,2.5709931605888414e-07,
14.0,1.6707634925842285,0.015165145508944988,0.007731541991233826,-8.38856029510498,True,False,3.6728999930346617e-06,
14.25,1.6902915239334106,0.01565667986869812,0.0089111914858222,-8.673280715942383,True,False,2.5425220883334987e-05,
14.5,1.7054272890090942,0.016204986721277237,0.010806032456457615,-8.935442924499512,True,False,2.9044279017398367e-06,
14.75,1.717171311378479,0.01685171388089657,0.013083252124488354,-9.17917251586914,True,False,5.326635346136754e-06,
15.0,1.7289859056472778,0.01760680414736271,0.015016752295196056,-9.424464225769043,True,False,2.9998948321008356e-06,
15.25,1.7414116859436035,0.018430326133966446,0.016582483425736427,-9.676918983459473,True,False,5.007232175557874e-07,
15.5,1.7542551755905151,0.01933187246322632,0.017835181206464767,-9.936007499694824,True,False,6.888931693538325e-06,
15.75,1.7658228874206543,0.020402804017066956,0.018927447497844696,-10.188390731811523,True,False,4.512881332630059e-06,
16.0,1.7763320207595825,0.021681584417819977,0.019765254110097885,-10.442689895629883,True,False,4.760090178024257e-06,
16.25,1.785263180732727,0.02319563366472721,0.020385414361953735,-10.690969467163086,True,False,1.8386319425189868e-05,
16.5,1.7926899194717407,0.024992087855935097,0.02071521244943142,-10.928616523742676,True,False,3.719321102835238e-05,
16.75,1.797897458076477,0.027095666155219078,0.0208242516964674,-11.149430274963379,True,False,1.8124232155969366e-05,
17.0,1.8013492822647095,0.029512494802474976,0.020658746361732483,-11.355996131896973,True,False,2.469561695761513e-05,
17.25,1.8024204969406128,0.0322347953915596,0.02032381296157837,-11.542913436889648,True,False,3.293808549642563e-05,
17.5,1.801193118095398,0.0352754145860672,0.019812656566500664,-11.710177421569824,True,False,9.514230623608455e-05,
17.75,1.7991383075714111,0.03842456266283989,0.01923823542892933,-11.871919631958008,True,False,2.7105004846816882e-05,
18.0,1.7952004671096802,0.04178522154688835,0.018592363223433495,-12.018104553222656,True,False,1.5119008821784519e-05,
18.25,1.7881710529327393,0.04552670568227768,0.01778397709131241,-12.136277198791504,True,False,1.0449016372149345e-05,
18.5,1.7787108421325684,0.04948978126049042,0.016950786113739014,-12.232170104980469,True,False,3.2521351386094466e-05,
18.75,1.7677524089813232,0.053715780377388,0.015938367694616318,-12.312445640563965,True,False,4.476802860153839e-05,
19.0,1.7549052238464355,0.058202534914016724,0.014784423634409904,-12.373225212097168,True,False,7.605303835589439e-05,
19.25,1.740471601486206,0.06301708519458771,0.01339395809918642,-12.416064262390137,True,False,2.158236202376429e-05,
19.5,1.726088285446167,0.06782124191522598,0.011991477571427822,-12.457040786743164,True,False,1.9786846678471193e-05,
19.75,1.7113397121429443,0.07276991754770279,0.010447598062455654,-12.491320610046387,True,False,8.978586265584454e-05,
20.0,1.695858120918274,0.07786837220191956,0.008778602816164494,-12.515290260314941,True,False,1.3611622307507787e-05,
20.25,1.679629921913147,0.08311551809310913,0.0069892616011202335,-12.528483390808105,True,False,1.20574741231394e-05,
20.5,1.6631712913513184,0.08850693702697754,0.005036905407905579,-12.535041809082031,True,False,1.098908978747204e-05,
20.75,1.6459804773330688,0.09399722516536713,0.0029914204496890306,-12.530363082885742,True,False,4.403345428727334e-06,
21.0,1.6287496089935303,0.09961600601673126,0.0007782978937029839,-12.52004337310791,True,False,2.3067255824571475e-05,
21.25,1.6113637685775757,0.10533378273248672,-0.0015892412047833204,-12.502646446228027,True,False,8.474014066450763e-06,
21.5,1.5936928987503052,0.11111140996217728,-0.0040700389072299,-12.476875305175781,True,False,2.288651194248814e-05,
