alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
-1.75,0.04990464448928833,0.00516356248408556,-0.08842537552118301,-1.3613708019256592,True,False,1.9486562450765632e-05,
-1.5,,,,,False,False,0.0037393358070403337,did not converge within the iteration budget (final RMS residual 0.00374)
-1.25,0.12493240833282471,0.0052956994622945786,-0.08564493060112,-1.0369834899902344,True,False,9.303349543188233e-06,
-1.0,0.15787340700626373,0.005503236781805754,-0.08352145552635193,-0.8993173837661743,True,False,1.0654043762770016e-05,
-0.75,0.19204363226890564,0.005668237339705229,-0.08170849829912186,-0.777019202709198,True,False,4.400731086207088e-06,
-0.5,0.22649338841438293,0.005820876453071833,-0.08000125735998154,-0.6606505513191223,True,False,2.9834194720024243e-05,
-0.25,,,,,False,False,0.0033676500897854567,did not converge within the iteration budget (final RMS residual 0.00337)
0.0,0.29297056794166565,0.00614843238145113,-0.076261006295681,-0.6038585305213928,True,False,4.565546532830922e-06,
0.25,0.3250950872898102,0.006346739828586578,-0.07421045750379562,-0.6610919237136841,True,False,4.34829917139723e-06,
0.5,0.3554593324661255,0.006620088126510382,-0.07182596623897552,-0.7296704649925232,True,False,9.506577043794096e-05,
0.75,0.3912358283996582,0.006698268000036478,-0.07041560858488083,-0.8068947196006775,True,False,2.3413809913108707e-07,
1.0,0.42876482009887695,0.006731364410370588,-0.06928561627864838,-0.8952754735946655,True,False,4.523717507254332e-06,
1.25,0.46631261706352234,0.006698551122099161,-0.06816468387842178,-0.9887065291404724,True,False,7.324065904867894e-07,
1.5,0.5039577484130859,0.006574983708560467,-0.06707876175642014,-1.085771083831787,True,False,2.868978981496184e-06,
1.75,0.5415992736816406,0.006462757475674152,-0.06591496616601944,-1.1949424743652344,True,False,2.5772263256840233e-07,
2.0,0.5815011858940125,0.006483407691121101,-0.06489267945289612,-1.3136788606643677,True,False,1.4755001984667615e-06,
2.25,0.6206627488136292,0.006576329469680786,-0.0635954812169075,-1.4360276460647583,True,False,2.2141458089208754e-07,
2.5,0.6610907912254333,0.006643985863775015,-0.062370654195547104,-1.5752564668655396,True,False,1.9658251915188885e-07,
2.75,0.7010915875434875,0.006753922440111637,-0.06090782582759857,-1.722568392753601,True,False,2.278590272908332e-06,
3.0,0.7402819991111755,0.006874753627926111,-0.05910035967826843,-1.8750361204147339,True,False,2.3634559909169184e-07,
3.25,0.7777249813079834,0.006986815016716719,-0.0567183643579483,-2.044947385787964,True,False,1.3565181689045858e-06,
3.5,0.8152963519096375,0.007167892996221781,-0.054190561175346375,-2.2234253883361816,True,False,2.217390147052356e-06,
3.75,0.8557254672050476,0.007363004144281149,-0.051958970725536346,-2.423692464828491,True,False,5.327971734914172e-07,
4.0,0.8971525430679321,0.007566985208541155,-0.04964769631624222,-2.6498022079467773,True,False,2.7056143153458834e-05,
4.25,0.9377221465110779,0.007815500721335411,-0.046918779611587524,-2.8874731063842773,True,False,9.631881766836159e-06,
4.5,0.9796450138092041,0.008058243431150913,-0.04405440017580986,-3.1654841899871826,True,False,2.0362119812489254e-07,
4.75,1.0221998691558838,0.008329225704073906,-0.04088800027966499,-3.4731578826904297,True,False,1.0939850653812755e-05,
5.0,1.063597321510315,0.008670911192893982,-0.037043482065200806,-3.829756498336792,True,False,8.088538265837997e-07,
5.25,1.1022918224334717,0.009182722307741642,-0.03208658844232559,-4.200292110443115,True,False,2.390723238931969e-06,
5.5,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
5.75,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
6.0,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
6.25,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
6.5,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
6.75,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
7.0,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
7.25,,,,,False,True,,boundary-layer Newton solve diverged (NaN) mid-iteration
