alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
-3.75,-0.18841998279094696,0.005112459883093834,-0.061156198382377625,-1.8147201538085938,True,False,8.743435842006875e-07,
-3.5,-0.15952616930007935,0.005051919259130955,-0.061256855726242065,-1.6725050210952759,True,False,9.746551950229332e-05,
-3.25,-0.13074256479740143,0.005011706613004208,-0.06133159622550011,-1.534485936164856,True,False,4.434930451679975e-05,
-3.0,-0.10208522528409958,0.0049560172483325005,-0.061390575021505356,-1.4005433320999146,True,False,5.532994691748172e-05,
-2.75,-0.07313420623540878,0.004909304436296225,-0.06150806322693825,-1.2694555521011353,True,False,1.3232265700935386e-06,
-2.5,-0.044432252645492554,0.004856165964156389,-0.06158338487148285,-1.153095006942749,True,False,7.2102639023796655e-06,
-2.25,-0.015697438269853592,0.004818915389478207,-0.06166175380349159,-1.0400556325912476,True,False,7.024326623650268e-05,
-2.0,0.012685260735452175,0.004804517142474651,-0.06167115271091461,-0.9306387305259705,True,False,3.3643777896941174e-07,
-1.75,0.040065947920084,0.004831437487155199,-0.06148436665534973,-0.8273546099662781,True,False,9.002372536315306e-08,
-1.5,0.06725110858678818,0.004876766819506884,-0.06126626953482628,-0.735005259513855,True,False,4.8205270104517695e-06,
-1.25,0.09404417872428894,0.004947734531015158,-0.06098193675279617,-0.6457152366638184,True,False,5.800476355943829e-05,
-1.0,0.11939792335033417,0.005079206544905901,-0.060444172471761703,-0.5635256171226501,True,False,7.238656252184228e-08,
-0.75,0.14507846534252167,0.005223826039582491,-0.05997924506664276,-0.48791593313217163,True,False,9.37972708925372e-06,
-0.5,0.1710205078125,0.00533329276368022,-0.05958210676908493,-0.41387009620666504,True,False,4.0255174099002033e-05,
-0.25,0.19817562401294708,0.0053472076542675495,-0.05941760167479515,-0.3970277011394501,True,False,5.268317977424886e-07,
0.0,0.22554859519004822,0.005348374135792255,-0.05929609760642052,-0.42344555258750916,True,False,2.0025690901093185e-05,
0.25,,,,,False,False,0.0008980212151072919,did not converge within the iteration budget (final RMS residual 0.000898)
0.5,0.2789590358734131,0.005345878191292286,-0.05885299667716026,-0.5211126804351807,True,False,9.72791385720484e-05,
0.75,0.30549654364585876,0.005324723664671183,-0.05861421674489975,-0.57379150390625,True,False,7.571596825073357e-07,
1.0,0.331023246049881,0.005378800444304943,-0.05819302424788475,-0.6279984712600708,True,False,5.224075607657142e-07,
1.25,0.35700303316116333,0.005449066869914532,-0.057832881808280945,-0.6835912466049194,True,False,6.467633647844195e-05,
1.5,0.3836721181869507,0.0055082556791603565,-0.05757773667573929,-0.7453481554985046,True,False,1.2611022839337238e-06,
1.75,0.4107770025730133,0.005597393959760666,-0.05738017335534096,-0.8096376657485962,True,False,8.289477477774199e-07,
2.0,0.4386100172996521,0.0056633539497852325,-0.057303156703710556,-0.8761382102966309,True,False,2.1563348582276376e-06,
2.25,0.4666835069656372,0.005736400373280048,-0.05726151913404465,-0.9494550824165344,True,False,4.2735254623949004e-07,
2.5,0.4949003756046295,0.0058064511977136135,-0.05724224075675011,-1.0251260995864868,True,False,1.2087776894986746e-06,
2.75,0.5231841802597046,0.0058593545109033585,-0.05723227560520172,-1.1042845249176025,True,False,1.1332577543043953e-07,
3.0,0.5511475801467896,0.005913722328841686,-0.05716364085674286,-1.1889877319335938,True,False,2.041303105215775e-06,
3.25,0.5793511271476746,0.005954605061560869,-0.05713054910302162,-1.2758079767227173,True,False,6.308178512881568e-07,
3.5,0.6074795722961426,0.006029191426932812,-0.0570782907307148,-1.370877981185913,True,False,1.0275522299707518e-06,
3.75,0.6357036232948303,0.006115056108683348,-0.05703750625252724,-1.4683527946472168,True,False,4.0956319935503416e-06,
4.0,0.6641427874565125,0.006201533135026693,-0.05703294649720192,-1.5747807025909424,True,False,2.7882774702447932e-06,
4.25,0.6920239329338074,0.006313896272331476,-0.05692175403237343,-1.684220314025879,True,False,2.482434524608834e-07,
4.5,0.7204153537750244,0.006400316953659058,-0.0568995475769043,-1.8050174713134766,True,False,2.5094150259974413e-06,
4.75,0.748343288898468,0.006507003679871559,-0.056789591908454895,-1.9331899881362915,True,False,1.3031662149387557e-07,
5.0,0.7762250304222107,0.006627591792494059,-0.056663475930690765,-2.071538209915161,True,False,2.6588051696307957e-05,
5.25,0.8041552901268005,0.006735984236001968,-0.056544557213783264,-2.2310678958892822,True,False,8.188477659132332e-05,
5.5,0.8316126465797424,0.006877833977341652,-0.056330740451812744,-2.395872116088867,True,False,1.2131952189520234e-06,
5.75,0.8594422340393066,0.006996786687523127,-0.056182827800512314,-2.5915253162384033,True,False,1.9533979411789915e-06,
6.0,0.8866503834724426,0.0071475510485470295,-0.05591006949543953,-2.8170905113220215,True,False,1.740090192470234e-05,
6.25,0.9140912294387817,0.007276770658791065,-0.05567751079797745,-3.0642988681793213,True,False,3.2613925213809125e-06,
6.5,0.9411389827728271,0.007440919056534767,-0.05536259338259697,-3.317267417907715,True,False,8.055015496211126e-05,
