x,y,cp
0.5080994963645935,-0.03654608130455017,-0.012670706026256084
0.5247926712036133,-0.036355555057525635,-0.01665906049311161
0.5414908528327942,-0.03609976917505264,-0.02018154039978981
0.5581919550895691,-0.03577936813235283,-0.023275155574083328
0.574894368648529,-0.035394806414842606,-0.025966843590140343
0.5915961861610413,-0.03494633361697197,-0.02827475219964981
0.608295738697052,-0.03443402424454689,-0.030205320566892624
0.6249911785125732,-0.03385778144001961,-0.03176169842481613
0.6416807770729065,-0.03321735933423042,-0.03294133022427559
0.658362865447998,-0.03251231834292412,-0.03373231366276741
0.6750357151031494,-0.03174208849668503,-0.03412008285522461
0.6916977763175964,-0.030905945226550102,-0.034084856510162354
0.708347499370575,-0.0300030205398798,-0.033601537346839905
0.7249832153320312,-0.02903231792151928,-0.03264312446117401
0.7416033744812012,-0.027992714196443558,-0.031181346625089645
0.7582063674926758,-0.02688296139240265,-0.029192399233579636
0.7747906446456909,-0.02570169046521187,-0.026672977954149246
0.7913543581962585,-0.024447433650493622,-0.02367907389998436
0.8078956007957458,-0.0231186430901289,-0.020542120561003685
0.824411928653717,-0.02171369083225727,-0.018596313893795013
0.8408999443054199,-0.02023097313940525,-0.00627659447491169
0.8573541641235352,-0.018669044598937035,0.0104393744841218
0.8737647533416748,-0.01702687330543995,0.01784864440560341
0.8901132941246033,-0.015304457396268845,0.026236332952976227
0.9063630104064941,-0.01350418571382761,0.03738933429121971
0.9224415421485901,-0.011633429676294327,0.05168855935335159
0.9382097125053406,-0.009709537029266357,0.0694856345653534
0.9534200429916382,-0.007767242845147848,0.09137535095214844
0.9676932692527771,-0.0058649200946092606,0.11825516819953918
0.9805834889411926,-0.004078646190464497,0.15116290748119354
0.9917572736740112,-0.0024763643741607666,0.1949821263551712
1.0000108480453491,-0.0012599499896168709,0.23471346497535706
