airfoil,mach_critical_raw,mach_critical_norm,mach_critical_weighted,cl_cd_cruise_raw,cl_cd_cruise_norm,cl_cd_cruise_weighted,cl_max_landing_raw,cl_max_landing_norm,cl_max_landing_weighted,stall_margin_raw,stall_margin_norm,stall_margin_weighted,cl_zero_angle_raw,cl_zero_angle_norm,cl_zero_angle_weighted,pitching_moment_raw,pitching_moment_norm,pitching_moment_weighted,total_score,m_dd,margin_m_dd_minus_m_n,cruise_alpha_at_cl_n,cruise_cd_at_cl_n,stall_alpha_cruise,cruise_cl_max,landing_stall_alpha,validity_notes
NACA_25112,0.5500000000000003,0.833333333333337,0.20833333333333426,94.34178300222293,0.8131706307563138,0.24395118922689413,1.7974413633346558,0.041636664603056095,0.006245499690458414,4.503651140669727,1.0,0.125,0.2301429510116577,0.0,0.0,0.0018835851368144002,1.0,0.125,0.7085300222506867,0.6912671422237903,-0.0120399444083164,1.996348859330273,0.006218433429812497,6.5,1.4260914325714111,17.5,cruise Cd not physically trustworthy (M_n=0.703 > M_crit=0.550); Korn margin (M_dd-M_n=-0.012) is the number to actually rank transonic suitability on
NASA_SC(2)-0712,0.5550000000000002,1.0,0.25,78.33980366813478,0.0,0.0,2.2274203300476074,1.0,0.15,2.9927474458136176,0.3133948915926492,0.03917436144908115,0.7908934950828552,1.0,0.05,-0.1659088597793121,0.0,0.0,0.48917436144908116,0.771434190275086,0.0681271036429792,-0.9927474458136175,0.007488633744020556,2.0,1.1615248918533323,18.5,cruise Cd not physically trustworthy (M_n=0.703 > M_crit=0.555); Korn margin (M_dd-M_n=+0.068) is the number to actually rank transonic suitability on
lockheed_c5a_bl758,0.5400000000000003,0.5000000000000037,0.12500000000000092,90.3156185227007,0.6085735217994602,0.18257205653983807,1.8302360773086548,0.11473152249291242,0.01720972837393686,3.217079254690932,0.41533875901306366,0.05191734487663296,0.2929705679416656,0.11204200797356836,0.005602100398678419,-0.06472186052192669,0.6168988253665673,0.07711235317082091,0.4594135833599081,0.7009446064491621,-0.0023624801829446,2.032920745309068,0.006495643907943605,5.25,1.1022918224334717,18.5,cruise Cd not physically trustworthy (M_n=0.703 > M_crit=0.540); Korn margin (M_dd-M_n=-0.002) is the number to actually rank transonic suitability on
NACA_64212,0.5250000000000001,0.0,0.0,98.01830499227265,1.0,0.3,1.7787606716156006,0.0,0.0,2.303108679864561,0.0,0.0,0.270102322101593,0.07126051238367012,0.003563025619183506,-0.056993165486114494,0.6640177529382925,0.08300221911728656,0.38656524473647,0.691545476722039,-0.0117616099100676,1.946891320135439,0.0059851891674252995,4.25,0.983185648918152,18.75,cruise Cd not physically trustworthy (M_n=0.703 > M_crit=0.525); Korn margin (M_dd-M_n=-0.012) is the number to actually rank transonic suitability on
