x,y,cp
1.0,0.0011309999972581863,0.23820774257183075
0.9920287728309631,0.0029884115792810917,0.2149365097284317
0.9809817671775818,0.0056268866173923016,0.17740516364574432
0.9680911302566528,0.008743511512875557,0.13051366806030273
0.9539914131164551,0.01213766448199749,0.07774706929922104
0.9393471479415894,0.015590974129736423,0.024122513830661774
0.9245200753211975,0.018971743062138557,-0.026774046942591667
0.9096415042877197,0.022221550345420837,-0.07305818051099777
0.894734263420105,0.02532193623483181,-0.11422599107027054
0.8797914981842041,0.028269333764910698,-0.1502278745174408
0.8647941946983337,0.031069720163941383,-0.18170760571956635
0.8497268557548523,0.03373006358742714,-0.2089320570230484
0.8345806002616882,0.03626146540045738,-0.23308347165584564
0.8193551898002625,0.038671016693115234,-0.2543776333332062
0.8040481805801392,0.04096897318959236,-0.27368655800819397
0.7886719107627869,0.04316248744726181,-0.29171857237815857
0.7732358574867249,0.045255932956933975,-0.3085188865661621
0.7577449083328247,0.047255322337150574,-0.3245932161808014
0.7422143220901489,0.04916437342762947,-0.340468168258667
0.7266603708267212,0.0509830042719841,-0.35604676604270935
0.711085855960846,0.0527116023004055,-0.37120428681373596
0.6955025792121887,0.05435030534863472,-0.3863755166530609
0.679915726184845,0.055896397680044174,-0.40094369649887085
0.6643253564834595,0.05735005438327789,-0.4153357744216919
0.6487417817115784,0.058708224445581436,-0.4293172359466553
0.6331614255905151,0.0599682480096817,-0.44245365262031555
0.6175801157951355,0.06112947687506676,-0.45485907793045044
0.6019972562789917,0.06219112128019333,-0.46650978922843933
0.5864103436470032,0.06315251439809799,-0.4772801399230957
0.5708144307136536,0.06401391327381134,-0.48714596033096313
0.5552065372467041,0.06477633118629456,-0.496219664812088
0.5395829081535339,0.0654410794377327,-0.5044598579406738
0.52394038438797,0.06601065397262573,-0.5121661424636841
0.5082810521125793,0.06648703664541245,-0.5194557905197144
0.4926025867462158,0.0668720230460167,-0.526233434677124
0.4769027829170227,0.06716881692409515,-0.5328705906867981
0.461186021566391,0.0673803985118866,-0.5397132635116577
0.4454597234725952,0.06750836223363876,-0.5468536615371704
0.4297260642051697,0.06755349785089493,-0.5541978478431702
0.41399040818214417,0.06751728802919388,-0.5622203350067139
0.39826351404190063,0.06739939004182816,-0.5709497332572937
0.38255369663238525,0.06719806045293808,-0.5803511738777161
0.3668692111968994,0.06691049039363861,-0.5903807878494263
0.3512166142463684,0.06653275340795517,-0.6008433103561401
0.33560052514076233,0.0660606250166893,-0.6116814017295837
0.32002758979797363,0.06548939645290375,-0.6229258179664612
0.30450624227523804,0.06481269747018814,-0.6341654658317566
0.28902873396873474,0.06402307003736496,-0.6445428133010864
0.27359578013420105,0.06311721354722977,-0.6551471948623657
0.2582111656665802,0.062087953090667725,-0.6646685600280762
0.24285942316055298,0.06093000993132591,-0.6731843948364258
0.22753798961639404,0.059641283005476,-0.6813157796859741
0.21224470436573029,0.05821879953145981,-0.6888717412948608
0.1969701647758484,0.05666043981909752,-0.695967435836792
0.1817157119512558,0.054968394339084625,-0.7040928602218628
0.16649608314037323,0.0531451515853405,-0.7140775322914124
0.1513402760028839,0.05119458585977554,-0.727512776851654
0.1363050937652588,0.049121759831905365,-0.7462379336357117
0.121487095952034,0.04693271964788437,-0.772204577922821
0.10703124105930328,0.044634122401475906,-0.8066235780715942
0.09314929693937302,0.0422368124127388,-0.8501313924789429
0.0800890326499939,0.03975202515721321,-0.9034976959228516
0.06811291724443436,0.03720353916287422,-0.999995768070221
0.057417117059230804,0.03462093695998192,-1.0678843259811401
0.04809511452913284,0.03204277157783508,-1.1354702711105347
0.04010973125696182,0.029503295198082924,-1.1959583759307861
0.033339712768793106,0.027031658217310905,-1.2444946765899658
0.02762008272111416,0.024643581360578537,-1.2766690254211426
0.022782031446695328,0.022346585988998413,-1.2927323579788208
0.01867518573999405,0.020140668377280235,-1.2928640842437744
0.015173758380115032,0.018020961433649063,-1.2774441242218018
0.012176094576716423,0.015980254858732224,-1.248130202293396
0.00960283912718296,0.014009932987391949,-1.2053107023239136
0.007392190396785736,0.01210033893585205,-1.1490414142608643
0.005496565718203783,0.010241406969726086,-1.084223747253418
0.0038875651080161333,0.008422398939728737,-0.9978455305099487
0.0025439562741667032,0.0066337441094219685,-0.8839856386184692
0.0014495700597763062,0.004863301757723093,-0.7723228335380554
0.0006290721939876676,0.003098522312939167,-0.6264936327934265
0.00015141065523494035,0.001339960377663374,-0.26197871565818787
-1.351721311948495e-05,-0.00038808875251561403,0.1423591822385788
7.195154466899112e-05,-0.0021148675587028265,0.4763854444026947
0.00036998969153501093,-0.003894320223480463,0.7182831764221191
0.0008588565979152918,-0.005734414327889681,0.874092698097229
0.001564781297929585,-0.007599577773362398,0.9712262749671936
0.002542328555136919,-0.009455893188714981,1.0096712112426758
0.0038208679761737585,-0.011284565553069115,0.990284264087677
0.005412235390394926,-0.013062730431556702,0.9272596836090088
0.0073301964439451694,-0.014776504598557949,0.8393784761428833
0.009594307281076908,-0.016421101987361908,0.743357241153717
0.012236849404871464,-0.01800283044576645,0.6507573127746582
0.015304951928555965,-0.01953193172812462,0.5671698451042175
0.018869882449507713,-0.021024182438850403,0.4941806495189667
0.023034529760479927,-0.022495608776807785,0.43184247612953186
0.027938898652791977,-0.02396412566304207,0.3788803815841675
0.03377433493733406,-0.02544895000755787,0.3333798050880432
0.04076942801475525,-0.02696353942155838,0.2939675450325012
0.04915369674563408,-0.028510557487607002,0.25923222303390503
0.059092164039611816,-0.030076218768954277,0.22816535830497742
0.07057647407054901,-0.03162475302815437,0.20040027797222137
0.08338508754968643,-0.03310846909880638,0.17571794986724854
0.09717484563589096,-0.03448549285531044,0.1541193276643753
0.1116211861371994,-0.035731881856918335,0.13563396036624908
0.12649604678153992,-0.03684233874082565,0.12009380757808685
0.1416514366865158,-0.03782320395112038,0.10683377832174301
0.15700531005859375,-0.03868451341986656,0.09568767249584198
0.17250677943229675,-0.03943875432014465,0.08617143332958221
0.1881278157234192,-0.040098730474710464,0.0778597891330719
0.2038407027721405,-0.04067588597536087,0.07030225545167923
0.21963049471378326,-0.04117956385016441,0.06342735141515732
0.23548007011413574,-0.04161885008215904,0.056738920509815216
0.251371830701828,-0.04199964553117752,0.05017350614070892
0.2672942876815796,-0.042326152324676514,0.04370254650712013
0.28323420882225037,-0.04260165989398956,0.03708904981613159
0.29917898774147034,-0.042826589196920395,0.030489042401313782
0.31512290239334106,-0.04300069063901901,0.023958826437592506
0.33105888962745667,-0.04312334582209587,0.01739773526787758
0.34697604179382324,-0.04319198429584503,0.010922527872025967
0.36287808418273926,-0.043202850967645645,0.004996773786842823
0.378762423992157,-0.04315517470240593,-0.0009055670816451311
0.3946203589439392,-0.04304441437125206,-0.006277509965002537
0.4104606509208679,-0.04286694899201393,-0.010938826017081738
