alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
12.25,1.5210779905319214,0.01361775491386652,-0.03930776193737984,-11.095542907714844,True,False,9.099070439333445e-07,
12.5,1.5432041883468628,0.0139852249994874,-0.0380302369594574,-11.511366844177246,True,False,1.4455084965447895e-05,
12.75,1.5638642311096191,0.014361015520989895,-0.03646500036120415,-11.922102928161621,True,False,3.529441983118886e-07,
13.0,1.583215594291687,0.01475493237376213,-0.03465307131409645,-12.328288078308105,True,False,1.5971148968674242e-05,
13.25,1.6018521785736084,0.015173581428825855,-0.03273894265294075,-12.734343528747559,True,False,6.252026651054621e-06,
13.5,1.6203988790512085,0.015618754550814629,-0.030851999297738075,-13.14538288116455,True,False,2.08422960668031e-07,
13.75,1.6381440162658691,0.016094399616122246,-0.02886456996202469,-13.554889678955078,True,False,9.433761078980751e-06,
14.0,1.6558195352554321,0.016599254682660103,-0.026913009583950043,-13.969440460205078,True,False,2.1830343030160293e-05,
14.25,1.6724659204483032,0.01713915541768074,-0.02483227103948593,-14.380199432373047,True,False,2.7874928491655737e-05,
14.5,1.68896484375,0.01771252416074276,-0.022782493382692337,-14.795132637023926,True,False,1.2904611139674671e-05,
14.75,1.7044066190719604,0.018327001482248306,-0.020615294575691223,-15.205408096313477,True,False,9.826695759329596e-07,
15.0,1.7195144891738892,0.0189828984439373,-0.018462104722857475,-15.617663383483887,True,False,5.4857011377862364e-08,
15.25,1.7335532903671265,0.019687358289957047,-0.01621234230697155,-16.024383544921875,True,False,1.125360313380952e-06,
15.5,1.747246265411377,0.020437339320778847,-0.013988615944981575,-16.432384490966797,True,False,4.896985046798363e-06,
15.75,1.759641170501709,0.021254850551486015,-0.011668932624161243,-16.831684112548828,True,False,8.258038724306971e-05,
16.0,1.77164626121521,0.022121744230389595,-0.009384706616401672,-17.23110580444336,True,False,2.362845862080576e-06,
16.25,1.7825777530670166,0.023071296513080597,-0.007074587978422642,-17.62306022644043,True,False,4.003345748060383e-05,
16.5,1.7922509908676147,0.024098796769976616,-0.004718832205981016,-18.0060977935791,True,False,1.2209096666992991e-06,
16.75,1.8013259172439575,0.02521350607275963,-0.0024340148083865643,-18.387174606323242,True,False,2.4559476514696144e-06,
17.0,1.8093091249465942,0.02642592415213585,-0.0001712231751298532,-18.759361267089844,True,False,1.1065420949307736e-05,
17.25,1.8160301446914673,0.027755487710237503,0.00205976446159184,-19.119461059570312,True,False,2.4646782549098134e-05,
17.5,1.8216803073883057,0.029222577810287476,0.004195335321128368,-19.46829605102539,True,False,4.098974750377238e-05,
17.75,1.8257875442504883,0.030834052711725235,0.006271482910960913,-19.799192428588867,True,False,7.921240467112511e-05,
18.0,1.8285987377166748,0.03262177109718323,0.008207926526665688,-20.113725662231445,True,False,5.1053397328360006e-05,
18.25,1.830185055732727,0.03459963947534561,0.009963326156139374,-20.412769317626953,True,False,2.9902865207986906e-05,
18.5,1.8302360773086548,0.036764513701200485,0.011562492698431015,-20.691972732543945,True,False,6.646775091212476e-06,
18.75,1.8286640644073486,0.03921898081898689,0.012887537479400635,-20.948423385620117,True,False,9.492380922893062e-05,
19.0,1.825830340385437,0.041944850236177444,0.013904132880270481,-21.185495376586914,True,False,4.6859277063049376e-05,
